"REF_DATE","GEO","DGUID","Age of mother","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013","British Columbia, place of residence of mother","2016A000259","Age of mother, not stated","Number of live births","Number","223","units","0","v21404709","11.10.1","9","","","","0"
"2013","British Columbia, place of residence of mother","2016A000259","Age of mother, not stated","Percentage of live births","Percentage","242","units","0","v21404710","11.10.2","0.0","","","","1"
"2013","Yukon, place of residence of mother","2016A000260","Age of mother, all ages","Number of live births","Number","223","units","0","v21404711","12.1.1","396","","","","0"
"2013","Yukon, place of residence of mother","2016A000260","Age of mother, all ages","Percentage of live births","Percentage","242","units","0","v21404712","12.1.2","100.0","","","","1"
"2013","Yukon, place of residence of mother","2016A000260","Age of mother, under 15 years","Number of live births","Number","223","units","0","v21404713","12.2.1","0","","","","0"
"2013","Yukon, place of residence of mother","2016A000260","Age of mother, under 15 years","Percentage of live births","Percentage","242","units","0","v21404714","12.2.2","0.0","","","","1"
"2013","Yukon, place of residence of mother","2016A000260","Age of mother, 15 to 19 years","Number of live births","Number","223","units","0","v21404715","12.3.1","19","","","","0"
"2013","Yukon, place of residence of mother","2016A000260","Age of mother, 15 to 19 years","Percentage of live births","Percentage","242","units","0","v21404716","12.3.2","4.8","","","","1"
"2013","Yukon, place of residence of mother","2016A000260","Age of mother, 20 to 24 years","Number of live births","Number","223","units","0","v21404717","12.4.1","55","","","","0"
"2013","Yukon, place of residence of mother","2016A000260","Age of mother, 20 to 24 years","Percentage of live births","Percentage","242","units","0","v21404718","12.4.2","13.9","","","","1"
"2013","Yukon, place of residence of mother","2016A000260","Age of mother, 25 to 29 years","Number of live births","Number","223","units","0","v21404719","12.5.1","112","","","","0"
"2013","Yukon, place of residence of mother","2016A000260","Age of mother, 25 to 29 years","Percentage of live births","Percentage","242","units","0","v21404720","12.5.2","28.3","","","","1"
"2013","Yukon, place of residence of mother","2016A000260","Age of mother, 30 to 34 years","Number of live births","Number","223","units","0","v21404721","12.6.1","124","","","","0"
"2013","Yukon, place of residence of mother","2016A000260","Age of mother, 30 to 34 years","Percentage of live births","Percentage","242","units","0","v21404722","12.6.2","31.3","","","","1"
"2013","Yukon, place of residence of mother","2016A000260","Age of mother, 35 to 39 years","Number of live births","Number","223","units","0","v21404723","12.7.1","73","","","","0"
"2013","Yukon, place of residence of mother","2016A000260","Age of mother, 35 to 39 years","Percentage of live births","Percentage","242","units","0","v21404724","12.7.2","18.4","","","","1"
"2013","Yukon, place of residence of mother","2016A000260","Age of mother, 40 to 44 years","Number of live births","Number","223","units","0","v21404725","12.8.1","12","","","","0"
"2013","Yukon, place of residence of mother","2016A000260","Age of mother, 40 to 44 years","Percentage of live births","Percentage","242","units","0","v21404726","12.8.2","3.0","","","","1"
"2013","Yukon, place of residence of mother","2016A000260","Age of mother, 45 to 49 years","Number of live births","Number","223","units","0","v21404727","12.9.1","1","","","","0"
"2013","Yukon, place of residence of mother","2016A000260","Age of mother, 45 to 49 years","Percentage of live births","Percentage","242","units","0","v21404728","12.9.2","0.3","","","","1"
"2013","Yukon, place of residence of mother","2016A000260","Age of mother, not stated","Number of live births","Number","223","units","0","v21404729","12.10.1","0","","","","0"
"2013","Yukon, place of residence of mother","2016A000260","Age of mother, not stated","Percentage of live births","Percentage","242","units","0","v21404730","12.10.2","0.0","","","","1"
"2013","Northwest Territories including Nunavut, place of residence of mother","","Age of mother, all ages","Number of live births","Number","223","units","0","v21404731","13.1.1","","..","","","0"
"2013","Northwest Territories including Nunavut, place of residence of mother","","Age of mother, all ages","Percentage of live births","Percentage","242","units","0","v21404732","13.1.2","","..","","","1"
"2013","Northwest Territories including Nunavut, place of residence of mother","","Age of mother, under 15 years","Number of live births","Number","223","units","0","v21404733","13.2.1","","..","","","0"
"2013","Northwest Territories including Nunavut, place of residence of mother","","Age of mother, under 15 years","Percentage of live births","Percentage","242","units","0","v21404734","13.2.2","","..","","","1"
"2013","Northwest Territories including Nunavut, place of residence of mother","","Age of mother, 15 to 19 years","Number of live births","Number","223","units","0","v21404735","13.3.1","","..","","","0"
"2013","Northwest Territories including Nunavut, place of residence of mother","","Age of mother, 15 to 19 years","Percentage of live births","Percentage","242","units","0","v21404736","13.3.2","","..","","","1"
"2013","Northwest Territories including Nunavut, place of residence of mother","","Age of mother, 20 to 24 years","Number of live births","Number","223","units","0","v21404737","13.4.1","","..","","","0"
"2013","Northwest Territories including Nunavut, place of residence of mother","","Age of mother, 20 to 24 years","Percentage of live births","Percentage","242","units","0","v21404738","13.4.2","","..","","","1"
"2013","Northwest Territories including Nunavut, place of residence of mother","","Age of mother, 25 to 29 years","Number of live births","Number","223","units","0","v21404739","13.5.1","","..","","","0"
"2013","Northwest Territories including Nunavut, place of residence of mother","","Age of mother, 25 to 29 years","Percentage of live births","Percentage","242","units","0","v21404740","13.5.2","","..","","","1"
"2013","Northwest Territories including Nunavut, place of residence of mother","","Age of mother, 30 to 34 years","Number of live births","Number","223","units","0","v21404741","13.6.1","","..","","","0"
"2013","Northwest Territories including Nunavut, place of residence of mother","","Age of mother, 30 to 34 years","Percentage of live births","Percentage","242","units","0","v21404742","13.6.2","","..","","","1"
"2013","Northwest Territories including Nunavut, place of residence of mother","","Age of mother, 35 to 39 years","Number of live births","Number","223","units","0","v21404743","13.7.1","","..","","","0"
"2013","Northwest Territories including Nunavut, place of residence of mother","","Age of mother, 35 to 39 years","Percentage of live births","Percentage","242","units","0","v21404744","13.7.2","","..","","","1"
"2013","Northwest Territories including Nunavut, place of residence of mother","","Age of mother, 40 to 44 years","Number of live births","Number","223","units","0","v21404745","13.8.1","","..","","","0"
"2013","Northwest Territories including Nunavut, place of residence of mother","","Age of mother, 40 to 44 years","Percentage of live births","Percentage","242","units","0","v21404746","13.8.2","","..","","","1"
"2013","Northwest Territories including Nunavut, place of residence of mother","","Age of mother, 45 to 49 years","Number of live births","Number","223","units","0","v21404747","13.9.1","","..","","","0"
"2013","Northwest Territories including Nunavut, place of residence of mother","","Age of mother, 45 to 49 years","Percentage of live births","Percentage","242","units","0","v21404748","13.9.2","","..","","","1"
"2013","Northwest Territories including Nunavut, place of residence of mother","","Age of mother, not stated","Number of live births","Number","223","units","0","v21404749","13.10.1","","..","","","0"
"2013","Northwest Territories including Nunavut, place of residence of mother","","Age of mother, not stated","Percentage of live births","Percentage","242","units","0","v21404750","13.10.2","","..","","","1"
"2013","Northwest Territories, place of residence of mother","2016A000261","Age of mother, all ages","Number of live births","Number","223","units","0","v21404751","14.1.1","665","","","","0"
"2013","Northwest Territories, place of residence of mother","2016A000261","Age of mother, all ages","Percentage of live births","Percentage","242","units","0","v21404752","14.1.2","100.0","","","","1"
"2013","Northwest Territories, place of residence of mother","2016A000261","Age of mother, under 15 years","Number of live births","Number","223","units","0","v21404753","14.2.1","1","","","","0"
"2013","Northwest Territories, place of residence of mother","2016A000261","Age of mother, under 15 years","Percentage of live births","Percentage","242","units","0","v21404754","14.2.2","0.2","","","","1"
"2013","Northwest Territories, place of residence of mother","2016A000261","Age of mother, 15 to 19 years","Number of live births","Number","223","units","0","v21404755","14.3.1","41","","","","0"
"2013","Northwest Territories, place of residence of mother","2016A000261","Age of mother, 15 to 19 years","Percentage of live births","Percentage","242","units","0","v21404756","14.3.2","6.2","","","","1"
"2013","Northwest Territories, place of residence of mother","2016A000261","Age of mother, 20 to 24 years","Number of live births","Number","223","units","0","v21404757","14.4.1","150","","","","0"
"2013","Northwest Territories, place of residence of mother","2016A000261","Age of mother, 20 to 24 years","Percentage of live births","Percentage","242","units","0","v21404758","14.4.2","22.6","","","","1"
"2013","Northwest Territories, place of residence of mother","2016A000261","Age of mother, 25 to 29 years","Number of live births","Number","223","units","0","v21404759","14.5.1","174","","","","0"
